,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3118,,,0.527704485,0.509695291,0.529255319,0.501416431,0.570552147,0.539156627,0.523961661,0.478547855,0.463235294,0.478599222
3119,,,0.69379845,0.675159236,0.678733032,0.647331787,0.652087475,0.631262525,0.637096774,0.62394958,0.575221239,0.555023923
3120,,,0.650429799,0.613861386,0.608832808,0.60371517,0.606153846,0.619205298,0.59469697,0.540625,0.523809524,0.52866242
3121,,,0.742930591,0.722527473,0.715976331,0.700657895,0.698412698,0.668380463,0.672774869,0.702941176,0.628398792,0.627388535
3122,,,0.724683544,0.747058824,0.689102564,0.704697987,0.711246201,0.72027972,0.65480427,0.599303136,0.592885375,0.601532567
3123,,,0.640826873,0.650837989,0.607902736,0.561056106,0.557647059,0.558441558,0.555555556,0.542372881,0.48757764,0.477477477
3124,,,0.708333333,0.732739421,0.740206186,0.72489083,0.733686067,0.708117444,0.736633663,0.700367647,0.710794297,0.689189189
3125,,,0.681372549,0.692118227,0.7025,0.663212435,0.617363344,0.615384615,0.592833876,0.560897436,0.512903226,0.509933775
3126,,,0.65915493,0.658682635,0.628482972,0.614814815,0.601108033,0.634782609,0.609230769,0.585616438,0.569444444,0.549618321
3127,,,0.678200692,0.626984127,0.618705036,0.637860082,0.654676259,0.604651163,0.615044248,0.562211982,0.570731707,0.506849315
3128,,,,,,,,,0.657894737,1,0.621621622,0.607954545
3132,,,0.663716814,0.632352941,0.637209302,0.661458333,0.653333333,0.655172414,,0.633663366,,
3135,,,0.716494845,0.662921348,0.628742515,0.652173913,0.696296296,0.666666667,0.635135135,0.659863946,0.565517241,0.546875
3137,,,0.672413793,0.693181818,0.680981595,0.675675676,0.580645161,0.556338028,0.540322581,0.565217391,0.508474576,0.490384615
3138,,,0.628712871,0.594444444,0.624242424,0.606060606,0.591715976,0.576271186,0.575342466,0.586206897,0.489208633,0.483333333
3201,,,0.540059347,0.527439024,0.523961661,0.496575342,0.487364621,0.476190476,0.503787879,0.5,0.535580524,0.443548387
3202,,,0.673295455,0.636094675,0.591216216,0.561688312,0.557432432,0.572916667,0.590038314,0.524137931,0.504,0.5256917
3203,,,0.634069401,0.638225256,0.617100372,0.616788321,0.563909774,0.574468085,0.527777778,0.492385787,0.483516484,0.491428571
3204,,,0.674157303,0.698039216,0.676595745,0.651741294,0.652406417,0.642857143,0.595890411,0.561151079,0.605633803,0.559322034
3205,,,0.735751295,0.763888889,0.767123288,0.691943128,0.768211921,0.792857143,0.732824427,0.763636364,0.626086957,0.60952381
3206,,,0.781659389,0.710659898,0.732323232,0.705,0.666666667,0.671568627,0.683060109,0.629213483,0.653846154,0.593939394
3207,,,0.728395062,0.635,0.646153846,0.625,0.641791045,0.65,0.72173913,0.696428571,0.677419355,0.526315789
3231,,,0.777251185,0.759259259,0.770731707,0.744791667,0.800995025,0.767195767,0.798816568,0.741496599,0.679738562,0.641891892
3232,,,0.714285714,0.705128205,0.673469388,0.676923077,0.60130719,0.6,0.523364486,0.5,0.490196078,0.545454545
3233,,,0.692913386,0.672,0.698275862,0.639344262,0.651515152,0.692982456,0.648148148,0.632183908,0.62962963,0.628571429
3234,,,0.804347826,0.762237762,0.755395683,0.763779528,0.835526316,0.858156028,0.855072464,0.876033058,0.788461538,0.741935484
3235,,,0.661870504,0.679104478,0.697986577,0.764705882,0.76,0.734375,0.6875,0.675925926,0.657657658,0.670212766
3236,,,0.75,0.736,0.729508197,0.745614035,0.776223776,0.755725191,0.702479339,0.685185185,0.672897196,0.676470588
3237,,,0.85443038,0.819444444,0.778571429,0.783333333,0.739130435,0.76146789,0.774193548,0.735294118,0.692307692,0.704761905
3238,,,0.761904762,0.716312057,0.77037037,0.755555556,0.75,0.741258741,0.711409396,0.688,0.65942029,0.657894737
3239,,,0.841772152,0.815068493,0.733766234,0.756944444,0.720930233,0.733944954,0.730769231,0.747663551,0.747663551,0.719626168
3240,,,0.71969697,0.745614035,0.716981132,0.677165354,0.669354839,0.658333333,0.641509434,0.644444444,0.581632653,0.547619048
3241,,,0.675675676,0.706766917,0.691275168,0.75,0.637795276,0.633587786,0.634328358,0.571428571,0.596153846,0.479166667
3301,,,0.66518847,0.643006263,0.645833333,0.627737226,0.593495935,0.582309582,0.556994819,,,
3302,,,0.702265372,0.623762376,0.580756014,0.588628763,0.605839416,0.601731602,0.619834711,0.577075099,0.549295775,0.560209424
3303,,,0.701550388,0.669527897,0.677824268,0.694063927,0.578358209,0.572580645,0.570731707,0.580786026,0.566037736,0.62371134
3304,,,,,,,,,,0.571428571,0.562604341,0.561371841
3331,,,0.728323699,0.716012085,0.70846395,0.719178082,0.753623188,0.759375,0.727564103,,,
3332,,,0.734693878,0.7,0.660714286,0.706422018,0.771428571,0.75,0.695121951,0.716049383,0.649350649,0.605633803
3333,,,0.670658683,0.686666667,0.729323308,0.702290076,0.624242424,0.656050955,0.701986755,0.666666667,0.656716418,0.67768595
3334,,,0.651515152,0.723404255,0.669421488,0.651162791,0.677419355,0.556962025,0.697478992,0.589147287,0.578431373,0.531531532
3335,,,0.62835249,0.653679654,0.649038462,0.642487047,0.742081448,0.766666667,0.75,0.775757576,0.728476821,0.681818182
3336,,,0.639534884,0.554347826,0.602739726,0.575,0.741573034,0.711111111,0.714285714,0.763888889,0.786885246,0.714285714
3337,,,0.793918919,0.807692308,0.790123457,0.791855204,0.781818182,0.773584906,0.794520548,0.715231788,0.706766917,0.641891892
3338,,,0.718120805,0.697674419,0.652173913,0.666666667,0.6875,0.680851064,0.698630137,0.677419355,0.579545455,0.544117647
3339,,,0.605042017,0.59047619,0.594470046,0.582089552,0.647577093,0.622119816,0.65625,0.589473684,0.622754491,0.597560976
3401,,,0.661016949,0.625560538,0.656398104,0.646778043,0.594736842,0.55210643,0.602173913,0.603636364,0.618852459,0.588105727
3402,,,0.631944444,0.60546875,0.59765625,0.56302521,0.531365314,0.489177489,0.555023923,0.495495495,0.492753623,0.440191388
3403,,,0.780346821,0.751351351,0.728395062,0.740506329,0.727777778,0.759358289,0.76433121,0.703703704,0.786885246,0.716981132
3404,,,0.742788462,0.759668508,0.75304878,0.738601824,0.700934579,0.737313433,0.710843373,0.697142857,0.655405405,0.634482759
3405,,,0.794788274,0.743589744,0.763837638,0.726277372,0.676595745,0.745967742,0.757446809,0.716814159,0.763888889,0.681818182
3406,,,0.632034632,0.654205607,0.670157068,0.604278075,0.641509434,0.6,0.535519126,0.512820513,0.572580645,0.53125
