,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3104,,,14.55205479,14.60948905,14.59653465,14.63602015,14.57990868,14.52870813,14.66331658,14.68860759,14.59204545,14.5
3105,,,13.72804878,13.85172414,13.94367816,13.99027778,14.0696347,14.26570048,14.24576271,14.29064588,14.34345794,14.24174528
3106,,,14.22696629,14.24559471,14.21380846,14.48402948,14.44553377,14.62318841,14.59708738,14.445,14.4121447,14.32111437
3107,,,13.73357664,13.56642512,13.60455764,13.556231,13.67617866,13.65883978,13.87735849,13.85893855,13.90985915,13.90967742
3108,,,13.0425,12.81712963,13.18351064,13.47383721,13.26941748,13.3504902,13.3490099,13.25,13.46987952,13.17919075
3109,,,13.59429825,13.67908654,13.63452381,13.71875,13.79241071,13.72428884,13.83604651,13.88716814,13.89749431,13.92260442
3110,,,14.41784703,14.37459807,14.59738372,14.44012945,14.53323263,14.60182371,14.53602305,14.43488943,14.50391645,14.50275482
3111,,,15.25,15.174,15.1557377,15.30454545,15.42139738,15.37029289,15.53111111,15.37982833,15.36563877,15.32488479
3112,,,14.11942257,14.11873351,14.08401084,14.14529915,14.33243243,14.38924051,14.26625387,14.31571816,14.23278237,14.37945205
3113,,,14.04926108,14.10613811,13.84718499,14.10704607,13.96274038,14.18875,14.14524422,14.05725191,13.95682451,14.00298507
3114,,,13.77818627,13.67245989,13.8042394,13.92283951,13.92592593,13.84714286,13.83866667,14.07047872,13.94962217,13.94692737
3115,,,13.29769392,13.40292276,13.34969325,13.46625767,13.46889401,13.42663657,13.47786458,13.39218329,13.48424069,13.48710602
3116,,,14.51690141,14.49365079,14.59887006,14.66959064,14.50240385,14.64691358,14.51675258,14.67929293,14.78415301,14.61369863
3117,,,14.33676471,14.53954802,14.49455041,14.64672365,14.67114914,14.58251232,14.76621622,14.52807487,14.66566265,14.76981707
3118,,,13.80654762,13.69653179,13.78732394,13.98542274,14.13492063,14.13556338,14.28061224,14.30175439,14.306,14.28100775
3119,,,14.7237395,14.8790932,14.75138122,14.80084746,15.11793612,15.07663317,15.36641221,15.09443099,15.15789474,15.13588391
3120,,,13.60549133,13.7544484,13.63099631,13.83646617,14.1986532,14.10899654,14.06756757,14.01258993,14.00505051,14.05902778
3121,,,13.29411765,13.6474359,13.72857143,13.63414634,13.62395543,13.59064327,13.69592476,13.58387097,13.55290102,13.47132616
3122,,,13.78225806,13.85471204,13.98837209,13.94753086,13.84246575,13.94200627,13.96290323,13.84146341,13.88545455,13.75276753
3123,,,13.88344595,13.85858586,13.90681004,13.9254386,14.03481894,14.24643875,14.21692308,14.27121212,14.18133803,14.13694268
3124,,,14.07195122,14.18649886,14.16928251,14.33564815,14.39059501,14.37014315,14.60212766,14.58504098,14.49544419,14.50694444
3125,,,13.86052632,13.84274194,13.9045584,14.04754098,13.74115756,13.78289474,13.88301282,14.0325779,13.91176471,13.90032154
3126,,,12.9265625,13.03642384,13.21972318,13.22134387,13.48958333,13.50714286,13.59469697,13.42352941,13.33531746,13.41700405
3127,,,12.76377953,12.782,12.96911197,13.13948498,13.09636364,13.12863071,13.3681592,13.3019802,13.2925,13.67783505
3128,,,,,,,,,13.69950739,14,13.87650602,13.8525641
3132,,,13.30409357,12.92702703,13.03459119,13.30263158,13.56020942,13.62926829,,13.73369565,,
3135,,,13.15086207,12.98287671,13.22101449,13.05371901,13.16831683,13.32,13.13888889,13.2278481,13.35064935,13.59859155
3137,,,13.02348993,13.47115385,13.52229299,13.3381295,13.54285714,13.58064516,13.87280702,13.73214286,13.87727273,13.87790698
3138,,,13.60818713,13.07096774,13.56355932,13.25714286,13.9141791,13.87676056,13.83984375,14.08018868,14.04081633,14.13297872
3201,,,13.94089457,14.04411765,14.21677215,14.11330935,14.02851711,14.12820513,14.41497976,14.41287879,14.51346154,14.42775665
3202,,,13.61578947,13.78897338,13.92095588,14.21115538,13.98207885,14.22122302,14.21346154,14.27952756,14.32539683,14.29288703
3203,,,13.84271523,14.16932907,14.14208633,14.33011583,13.95922747,14.23903509,14.29372197,14.14663462,14.26347305,14.20723684
3204,,,13.64553991,13.58713693,13.70320856,13.82768362,14.09782609,14.18862275,14.3,13.93382353,14.13758389,14
3205,,,14.10769231,14.07399103,14.04651163,14.05025126,13.74637681,13.95185185,13.984,14.26190476,14.4673913,14.40804598
3206,,,13.54032258,13.5988024,13.48979592,13.71341463,13.87352941,13.75294118,13.96979866,13.94966443,14.14642857,14.26923077
3207,,,13.71641791,13.8025,13.85483871,13.71551724,13.83798883,13.95597484,14.21893491,14.15217391,14.34265734,14.132
3231,,,13.08974359,13.12,12.99358974,13.09507042,13.37760417,13.70063694,13.74275362,13.66525424,13.80803571,13.52702703
3232,,,13.21428571,13.67708333,13.80827068,13.75203252,13.82978723,14.13983051,14.22477064,14.31428571,14.33168317,13.98901099
3233,,,13.17010309,13.36792453,13.52941176,13.64903846,13.87769784,13.70833333,13.50813008,13.62727273,13.92105263,13.62962963
