,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3118,,,0.952380952,0.934065934,0.951965066,0.959745763,0.950588235,0.956626506,0.945,0.967661692,0.95821727,0.924324324
3119,,,0.943076923,0.961111111,0.951830443,0.959537572,0.949429038,0.974874372,0.975,0.945762712,0.938811189,0.961904762
3120,,,0.972972973,0.959899749,0.967828418,0.972222222,0.966507177,0.959079284,0.956896552,0.963680387,0.958429561,0.951100244
3121,,,0.974509804,0.963203463,0.960280374,0.957345972,0.985074627,0.958878505,0.962192817,0.952380952,0.968017058,0.96
3122,,,0.961373391,0.964509395,0.96350365,0.961451247,0.949698189,0.961098398,0.957040573,0.980049875,0.968571429,0.971509972
3123,,,0.959488273,0.95194508,0.974293059,0.967032967,0.967611336,0.945031712,0.948081264,0.965292842,0.922330097,0.942060086
3124,,,0.969949917,0.97826087,0.974151858,0.967159278,0.969002695,0.971350614,0.971212121,0.957540264,0.960912052,0.973856209
3125,,,0.977818854,0.970645793,0.953156823,0.971800434,0.950704225,0.960187354,0.961883408,0.944933921,0.967365967,0.924444444
3126,,,0.957399103,0.95410628,0.977099237,0.988023952,0.978922717,0.97979798,0.929648241,0.964383562,0.947075209,0.924418605
3127,,,0.981865285,0.984939759,0.953424658,0.98489426,0.971346705,0.913580247,0.956989247,0.948529412,0.949612403,0.918727915
3128,,,,,,,,,0.975265018,1,0.976190476,0.978632479
3132,,,0.97833935,0.985347985,0.988505747,0.987603306,0.983277592,0.976821192,,0.973782772,,
3135,,,0.963541667,0.962765957,0.947867299,0.988439306,0.97972973,0.919753086,0.940740741,0.950704225,0.963768116,0.93442623
3137,,,0.948356808,0.962025316,0.961702128,0.970873786,0.96460177,0.95959596,0.948275862,0.957831325,0.965714286,0.969924812
3138,,,0.957446809,0.947867299,0.966480447,0.95754717,0.989637306,0.980295567,0.968085106,0.966292135,0.920245399,0.947761194
3201,,,0.97715736,0.984168865,0.941018767,0.945244957,0.96996997,0.971428571,0.932098765,0.930362117,0.953846154,0.95
3202,,,0.947867299,0.953125,0.944289694,0.952941176,0.944134078,0.958791209,0.960227273,0.954907162,0.935779817,0.951367781
3203,,,0.969465649,0.972292191,0.983146067,0.983286908,0.99378882,0.967845659,0.959259259,0.943319838,0.940639269,0.9375
3204,,,0.989399293,0.988847584,0.957364341,0.928270042,0.966527197,0.95412844,0.945054945,0.946236559,0.921182266,0.941520468
3205,,,0.985239852,0.97993311,0.971830986,0.966555184,0.982222222,0.985849057,0.989690722,1,0.980263158,0.986013986
3206,,,0.969072165,0.976095618,0.952380952,0.969811321,0.991452991,0.987903226,0.980952381,0.985148515,0.979166667,0.984126984
3207,,,0.99047619,0.99122807,0.969162996,0.954545455,0.978494624,0.989847716,0.973404255,0.95862069,0.971223022,0.951219512
3231,,,0.992424242,0.980769231,0.983739837,0.975103734,0.978494624,0.991836735,0.975728155,0.994818653,0.959798995,0.958974359
3232,,,0.972067039,0.98156682,0.947867299,0.984042553,0.95049505,0.982954545,0.947019868,0.950617284,0.950617284,0.985815603
3233,,,0.967105263,0.987804878,0.968152866,0.982248521,0.980582524,0.969387755,0.98245614,0.965034965,0.985074627,0.99122807
3234,,,0.950980392,0.966019417,0.961165049,0.972067039,0.980676329,0.985,0.989949749,0.97311828,0.98136646,0.965753425
3235,,,0.985507246,0.92746114,0.949541284,0.957142857,0.99,0.989690722,0.994444444,0.987096774,0.971910112,0.973684211
3236,,,0.950819672,0.980392157,0.975,1,0.994219653,0.981132075,0.993902439,1,0.967532468,0.943661972
3237,,,0.988700565,1,0.983957219,0.987421384,0.983870968,1,0.991304348,0.981981982,1,0.991304348
3238,,,0.945355191,0.982035928,0.986842105,0.975,0.949438202,0.977272727,1,0.976744186,0.95505618,0.986013986
3239,,,0.973214286,0.981132075,0.947115385,0.96373057,0.988826816,1,0.987654321,0.969325153,0.967532468,0.993243243
3240,,,0.960451977,0.962732919,0.941176471,0.98816568,0.993670886,0.993670886,0.985185185,0.991735537,0.991735537,0.990196078
3241,,,0.966480447,0.974226804,0.957575758,0.974358974,0.972826087,0.963541667,0.969879518,0.971223022,0.95035461,0.98
3301,,,0.961267606,0.952054795,0.971631206,0.960076046,0.960824742,0.956190476,0.939805825,,,
3302,,,0.956632653,0.964673913,0.949438202,0.95264624,0.958333333,0.952205882,0.948905109,0.936877076,0.926199262,0.93129771
3303,,,0.9566787,0.971311475,0.943661972,0.95970696,0.958990536,0.978798587,0.958506224,0.959558824,0.939849624,0.970464135
3304,,,,,,,,,,0.925336597,0.940740741,0.958602846
3331,,,0.955916473,0.974874372,0.96713615,0.971428571,0.957716702,0.95890411,0.966183575,,,
3332,,,0.941605839,0.959016393,0.985714286,0.992592593,0.992753623,0.992753623,1,0.982905983,0.971698113,0.976744186
3333,,,0.949494949,0.967914439,0.975903614,0.953216374,0.965346535,0.943589744,0.96373057,0.955307263,0.976878613,0.97515528
3334,,,0.975460123,0.963157895,0.975308642,0.96460177,0.9875,0.972677596,0.970588235,0.966216216,0.95,0.970588235
3335,,,0.967980296,0.972222222,0.960725076,0.969512195,0.978593272,0.984756098,0.95532646,0.974452555,0.952,0.9527897
3336,,,0.961538462,0.950819672,0.950980392,0.963963964,0.976377953,0.983050847,0.965811966,0.981481481,0.978947368,0.957894737
3337,,,0.951434879,0.952662722,0.969040248,0.978395062,0.963369963,0.97752809,0.976653696,0.95505618,0.964157706,0.967741935
3338,,,0.958115183,0.976878613,0.97311828,0.941798942,0.975308642,0.979591837,0.9296875,0.986111111,0.948275862,0.97029703
3339,,,0.943521595,0.942528736,0.938931298,0.925650558,0.96742671,0.976271186,0.969135802,0.962686567,0.960352423,0.955665025
3401,,,0.962134251,0.948623853,0.951903808,0.969581749,0.978388998,0.977430556,0.958477509,0.949704142,0.949838188,0.956228956
3402,,,0.933139535,0.952095808,0.95,0.963768116,0.96656535,0.965277778,0.958955224,0.962962963,0.971544715,0.955645161
