,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
3431,,,0.455223881,0.451851852,0.541984733,0.59375,0.536,0.50877193,0.530973451,0.469026549,0.438095238,0.510638298
3432,,,0.458874459,0.518018018,0.482587065,0.471204188,0.439461883,0.454976303,0.419889503,0.451977401,0.46875,0.569230769
3433,,,0.537815126,0.565656566,0.563829787,0.59375,0.553191489,0.525773196,0.552941176,0.534090909,0.49382716,0.43902439
3434,,,0.587719298,0.539130435,0.648148148,0.6,0.59,0.603603604,0.625,0.561797753,0.604651163,0.542857143
3435,,,0.569892473,0.548672566,0.52688172,0.614583333,0.551020408,0.565656566,0.695121951,0.744444444,0.792207792,0.795454545
3436,,,0.505494505,0.522580645,0.514285714,0.521428571,0.526946108,0.536912752,0.572368421,0.588709677,0.547619048,0.572815534
3437,,,0.465277778,0.553846154,0.458333333,0.552,0.488372093,0.544827586,0.590163934,0.589285714,0.521276596,0.459770115
3438,,,0.538461538,0.513888889,0.525547445,0.495575221,0.575757576,0.533834586,0.47826087,0.555555556,0.648648649,0.594594595
3439,,,0.459459459,0.413385827,0.414634146,0.422459893,,,,,,
3501,,,0.531914894,0.496437055,0.467336683,0.510471204,0.525380711,0.538265306,0.533692722,0.525943396,0.5,0.516372796
3502,,,0.428571429,0.513986014,0.44982699,0.498023715,0.440789474,0.482758621,0.48409894,0.467153285,0.39748954,0.447488584
3503,,,0.476190476,0.437751004,0.424489796,0.48582996,0.446153846,0.481203008,0.413333333,0.447552448,0.427118644,0.459016393
3504,,,0.508695652,0.48019802,0.473684211,0.574879227,0.550724638,0.511363636,0.552147239,0.572413793,0.496503497,0.443548387
3505,,,0.511494253,0.497109827,0.606557377,0.6,0.618181818,0.607843137,0.629139073,0.573333333,0.544117647,0.520661157
3506,,,0.465116279,0.539473684,0.530612245,0.572368421,0.484126984,0.480314961,0.479674797,0.504065041,0.524271845,0.550458716
3531,,,0.436936937,0.472727273,0.471861472,0.429824561,0.450704225,0.428571429,0.448559671,0.454148472,0.414746544,0.396984925
3532,,,0.551724138,0.607142857,0.567901235,0.537634409,0.548387097,0.626666667,0.594594595,0.735294118,0.651515152,0.759259259
3533,,,0.535353535,0.389473684,0.602150538,0.539215686,0.613207547,0.625,0.567901235,0.5625,0.632352941,0.629032258
3534,,,0.595959596,0.566666667,0.586956522,0.563218391,0.55952381,0.666666667,0.573170732,0.519480519,0.609375,0.677419355
3535,,,0.551020408,0.547619048,0.580246914,0.535714286,0.564705882,0.477272727,0.49382716,0.485294118,0.552238806,0.517857143
3536,,,0.592592593,0.731707317,0.623529412,0.679012346,0.581632653,0.571428571,0.578947368,0.542857143,0.571428571,0.648148148
3537,,,0.613207547,0.609756098,0.702380952,0.705128205,0.588235294,0.542168675,0.631578947,0.6,0.656716418,0.696969697
3538,,,0.56122449,0.642201835,0.609090909,0.647058824,0.5,0.605769231,0.638554217,0.779220779,0.787878788,0.726027397
3601,,,0.479233227,0.444785276,0.46130031,0.498422713,0.504792332,0.489795918,0.503333333,0.533762058,0.510416667,0.534090909
3602,,,0.438311688,0.462540717,0.472789116,0.507194245,0.507751938,0.487804878,0.497890295,0.48015873,0.508474576,0.558558559
3603,,,0.50764526,0.459375,0.477124183,0.520634921,0.508143322,0.551839465,0.51171875,0.575342466,0.528301887,0.568265683
3604,,,0.571428571,0.554054054,0.515384615,0.585365854,0.592105263,0.623076923,0.583941606,0.603305785,0.613861386,0.563106796
3606,,,0.465789474,0.472560976,0.489655172,0.555172414,0.422580645,0.402777778,0.408759124,0.474103586,0.423529412,0.4921875
3631,,,0.504273504,0.578947368,0.483606557,0.561403509,0.58974359,0.402777778,0.453333333,0.586666667,0.602564103,0.614457831
3632,,,0.511627907,0.582524272,0.623655914,0.617021277,0.705882353,0.569892473,0.613333333,0.573770492,0.5,0.527272727
3633,,,0.628318584,0.546296296,0.572727273,0.679245283,0.627118644,0.647619048,0.554347826,0.597701149,0.566666667,0.637362637
3635,,,0.530864198,0.677777778,0.707317073,0.671875,0.738461538,0.754098361,0.711538462,0.68852459,0.666666667,0.6875
3636,,,0.693333333,0.64893617,0.72,0.728395062,0.666666667,0.693333333,0.640625,0.596153846,0.578947368,0.631578947
3637,,,0.562162162,0.593023256,0.556179775,0.586419753,0.557377049,0.573964497,0.554140127,0.540740741,0.564885496,0.622807018
3638,,,0.633802817,0.589473684,0.528571429,0.724637681,0.65,0.726027397,0.676470588,0.716216216,0.74137931,0.714285714
3639,,,0.686868687,0.68,0.615384615,0.638554217,0.708860759,0.715909091,0.752941176,0.743243243,0.62295082,0.679245283
3640,,,0.637931034,0.704545455,0.7,0.670454545,0.710526316,0.59223301,0.696629213,0.716049383,0.689655172,0.658536585
3641,,,0.413793103,0.377358491,0.361842105,0.365671642,0.394366197,0.411764706,0.539568345,0.46,0.565891473,0.524590164
3642,,,0.503816794,0.483870968,0.458333333,0.477941176,0.425531915,0.432,0.548387097,0.522123894,0.451612903,0.521367521
3643,,,0.535211268,0.569620253,0.604395604,0.56043956,0.625,0.661538462,0.555555556,0.590163934,0.557377049,0.441860465
3644,,,0.554744526,0.515384615,0.483333333,0.537190083,0.6,0.614754098,0.627272727,0.5625,0.569767442,0.653333333
3645,,,0.570175439,0.605042017,0.453703704,0.584158416,0.557894737,0.546296296,0.5,0.530612245,0.493670886,0.48
3646,,,0.711340206,0.740740741,0.637362637,0.703703704,0.633333333,0.579545455,0.582278481,0.670886076,0.7,0.661764706
3647,,,0.631578947,0.681318681,0.623376623,0.702380952,0.630769231,0.630769231,0.637681159,0.6875,0.62295082,0.627118644
