,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
11,0.076404005,0.07409752999999997,0.05447564199999999,0.05177800900000007,0.059454190999999934,0.05693388799999999,0.052763035000000014,0.05978678999999998,0.06283932099999989,0.06812425,0.06237035000000002,0.06968838499999996
21,0.10287871599999998,0.08871745400000008,0.0500830109999999,0.05798421400000009,0.05500479700000005,0.05483870999999996,0.05674603200000006,0.07088948799999994,0.07584187400000009,0.07079945799999998,0.08208695700000002,0.07800650099999995
22,0.08153638799999996,0.08971704599999997,0.058371735999999896,0.060215054000000046,0.05647461499999995,0.04882352900000009,0.050711194000000015,0.059259259000000064,0.06219886099999994,0.06494702900000004,0.077983833,0.06806002099999997
23,0.05931122400000011,0.06696716000000003,0.051040439999999965,0.05909471900000007,0.052563550000000014,0.05617476599999993,0.06968325799999997,0.07034865800000001,0.07539164499999995,0.07836065599999997,0.07993366499999999,0.06477039099999993
24,0.07961504799999997,0.08667883200000004,0.05015197599999999,0.053446940000000054,0.053866203,0.05729166699999999,0.041486602999999955,0.05230596200000004,0.04139941700000005,0.04708097900000008,0.05669398900000011,0.055913977999999975
25,0.04706853799999999,0.07577019200000001,0.039877300999999976,0.04414003,0.04637247599999994,0.03740648400000002,0.04404567700000006,0.04254143599999993,0.03493191200000001,0.03036175699999999,0.04146838900000005,0.035356904999999994
26,0.04775280900000001,0.06638115599999994,0.05785123999999997,0.03754789299999994,0.04724409400000007,0.029556649999999962,0.04030874799999995,0.03733333299999997,0.04727030599999993,0.05785123999999997,0.05374716099999999,0.06225680900000008
31,0.05178501400000002,0.038382170999999965,0.03665960800000001,0.03656831199999999,0.037344398,0.03653803900000008,0.041209704000000014,0.04644827400000007,0.05062660200000002,0.05303455999999995,0.05196873200000007,0.05635089900000001
32,0.06713164799999993,0.05258467,0.028681994000000044,0.024271845000000014,0.0386276390000001,0.03249813900000009,0.024078254000000077,0.021437908000000006,0.02764456999999998,0.03321470900000001,0.03931203900000002,0.03365225999999999
33,0.06876553400000007,0.060292850999999925,0.043082022,0.037944427999999975,0.037250150999999954,0.03927112799999999,0.03326277599999994,0.031357791999999995,0.04058066599999999,0.04801381700000007,0.050129007999999975,0.04014029599999991
34,0.049027237,0.047717842000000066,0.04373928000000005,0.043568465,0.04519634500000003,0.034663341999999986,0.027147202999999953,0.028491359000000105,0.03163618400000001,0.037352720000000006,0.03898840900000011,0.036837630999999926
35,0.07449605599999998,0.07300672400000008,0.0493273540000001,0.03940720799999997,0.0504087190000001,0.032438089000000114,0.030142430999999914,0.02570336900000003,0.02975083700000003,0.03179409499999997,0.036839950999999926,0.03588621400000003
36,0.03971119099999998,0.08014440400000011,0.03775322299999995,0.03109770200000006,0.044830964999999945,0.02430468599999991,0.022417154000000106,0.02761442099999989,0.030070922000000055,0.03799999999999992,0.04093217799999993,0.0373599
37,0.051578946999999986,0.05730511099999991,0.04111356900000007,0.03849175199999999,0.04488624699999999,0.032230522999999955,0.02989898999999996,0.030824072000000036,0.03742249799999997,0.0415795590000001,0.04456548700000007,0.04492291299999995
38,0.043408360000000035,0.04974093299999993,0.03485801700000002,0.036423269000000036,0.035333473000000004,0.028614135999999957,0.021005104000000108,0.028205640999999892,0.030442997999999943,0.037344398,0.04565167799999992,0.044433712000000014
39,0.06485084299999999,0.045033113000000013,0.032629559000000086,0.02869288000000003,0.02196531800000001,0.030588234999999964,0.02993348099999993,0.03695881700000003,0.048404840000000005,0.03355704700000006,0.03955375299999997,0.05005440700000008
1100,,,0.05447564199999999,0.05177800900000007,0.059454190999999934,0.05693388799999999,0.052763035000000014,0.05978678999999998,0.06283932099999989,0.06812425,0.06237035000000002,0.06968838499999996
2100,,,0.0500830109999999,0.05798421400000009,0.05500479700000005,0.05483870999999996,0.05674603200000006,0.07088948799999994,0.07584187400000009,0.07079945799999998,0.08208695700000002,0.07800650099999995
2200,,,0.058371735999999896,0.060215054000000046,0.05647461499999995,0.04882352900000009,0.050711194000000015,0.059259259000000064,0.06219886099999994,0.06494702900000004,0.077983833,0.06806002099999997
2300,,,0.051040439999999965,0.05909471900000007,0.052563550000000014,0.05617476599999993,0.06968325799999997,0.07034865800000001,0.07539164499999995,0.07836065599999997,0.07993366499999999,0.06477039099999993
2400,,,0.05015197599999999,0.053446940000000054,0.053866203,0.05729166699999999,0.041486602999999955,0.05230596200000004,0.04139941700000005,0.04708097900000008,0.05669398900000011,0.055913977999999975
2500,,,0.039877300999999976,0.04414003,0.04637247599999994,0.03740648400000002,0.04404567700000006,0.04254143599999993,0.03493191200000001,0.03036175699999999,0.04146838900000005,0.035356904999999994
2600,,,0.05785123999999997,0.03754789299999994,0.04724409400000007,0.029556649999999962,0.04030874799999995,0.03733333299999997,0.04727030599999993,0.05785123999999997,0.05374716099999999,0.06225680900000008
3101,,,0.037735849000000043,0.04599659299999992,0.05008347200000007,0.05227656000000003,0.038525962999999996,0.06919275099999989,0.05516014200000008,0.061258277999999944,0.0683229809999999,0.052547770999999965
3102,,,0.04467354000000001,0.03236797299999994,0.04761904799999994,0.058020477999999986,0.0462107209999999,0.06196213400000006,0.06401384099999996,0.07028754000000004,0.04538087499999999,0.04604051599999992
3103,,,0.023809524000000026,0.026584867000000068,0.03359683800000002,0.025316455999999987,0.018621974000000097,0.030418250999999952,0.04781704799999997,0.05919661700000001,0.05613305599999996,0.07048458099999999
3104,,,0.03591682400000007,0.04227941200000007,0.025134650000000036,0.030630630999999964,0.05591054299999998,0.04166666699999999,0.054006969000000016,0.0420315240000001,0.062700965,0.053571429000000115
